UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1179026107,2007-05-10T75:15:07Z,28.037801,86.584422,5105,1758.777,0,0,No Data,No Data
1179026252,2007-05-10T75:17:32Z,28.043254,86.584665,5144,1759.385,0,0,No Data,No Data
1179026565,2007-05-10T75:22:45Z,28.054940,86.585109,5417,1760.687,0,0,No Data,No Data
1179026906,2007-05-10T75:28:26Z,28.067689,86.584968,5306,1762.107,0,0,No Data,No Data
1179027074,2007-05-10T75:31:14Z,28.073984,86.585051,5321,1762.808,0,0,No Data,No Data
1179027405,2007-05-10T75:36:45Z,28.086368,86.585542,5555,1764.188,0,0,No Data,No Data
1179027575,2007-05-10T75:39:35Z,28.092732,86.585484,5664,1764.897,0,0,No Data,No Data
1179027930,2007-05-10T75:45:30Z,28.105987,86.585775,5709,1766.373,0,0,No Data,No Data
1179028315,2007-05-10T75:51:55Z,28.120413,86.585505,5616,1767.979,0,0,No Data,No Data
1179028676,2007-05-10T75:57:56Z,28.133944,86.585406,5510,1769.485,0,0,No Data,No Data
1179029061,2007-05-10T76:04:21Z,28.148342,86.585230,5407,1771.088,0,0,No Data,No Data
1179029104,2007-05-10T76:05:04Z,28.149944,86.585211,5396,1771.266,0,0,No Data,No Data
1179029426,2007-05-10T76:10:26Z,28.162002,86.585914,5373,1772.61,0,0,No Data,No Data
1179029835,2007-05-10T76:17:15Z,28.177239,86.587534,5183,1774.314,0,0,No Data,No Data
1179030177,2007-05-10T76:22:57Z,28.190029,86.587443,5255,1775.738,0,0,No Data,No Data
1179030263,2007-05-10T76:24:23Z,28.193230,86.587419,5243,1776.094,0,0,No Data,No Data
1179030455,2007-05-10T76:27:35Z,28.200435,86.587365,5189,1776.896,0,0,No Data,No Data
1179030713,2007-05-10T76:31:53Z,28.210052,86.586385,5113,1777.971,0,0,No Data,No Data
1179030975,2007-05-10T76:36:15Z,28.219816,86.585279,5096,1779.063,0,0,No Data,No Data
1179031276,2007-05-10T76:41:16Z,28.231069,86.585174,5083,1780.316,0,0,No Data,No Data
1179031422,2007-05-10T76:43:42Z,28.236549,86.585252,5084,1780.926,0,0,No Data,No Data
1179031695,2007-05-10T76:48:15Z,28.246772,86.585351,5141,1782.064,0,0,No Data,No Data
1179031882,2007-05-10T76:51:22Z,28.253754,86.585494,5162,1782.841,0,0,No Data,No Data
1179032029,2007-05-10T76:53:49Z,28.259201,86.584688,5196,1783.453,0,0,No Data,No Data
1179032115,2007-05-10T76:55:15Z,28.262334,86.583823,5240,1783.812,0,0,No Data,No Data
1179032222,2007-05-10T76:57:02Z,28.266342,86.583796,5243,1784.258,0,0,No Data,No Data
1179032372,2007-05-10T76:59:32Z,28.271954,86.583757,5274,1784.883,0,0,No Data,No Data
1179032565,2007-05-10T77:02:45Z,28.279173,86.583707,5144,1785.687,0,0,No Data,No Data
1179032695,2007-05-10T77:04:55Z,28.283980,86.582778,5158,1786.23,0,0,No Data,No Data
1179032766,2007-05-10T77:06:06Z,28.286526,86.583559,5056,1786.524,0,0,No Data,No Data
1179032950,2007-05-10T77:09:10Z,28.286925,86.591385,5013,1787.293,0,0,No Data,No Data
1179033140,2007-05-10T77:12:20Z,28.287031,86.599433,4917,1788.082,0,0,No Data,No Data
1179033245,2007-05-10T77:14:05Z,28.287091,86.603907,4874,1788.521,0,0,No Data,No Data
1179033308,2007-05-10T77:15:08Z,28.287126,86.606591,4876,1788.784,0,0,No Data,No Data
1179033464,2007-05-10T77:17:44Z,28.286049,86.613098,4958,1789.433,0,0,No Data,No Data
1179033535,2007-05-10T77:18:55Z,28.285081,86.615918,5043,1789.73,0,0,No Data,No Data
1179033691,2007-05-10T77:21:31Z,28.279261,86.616081,5069,1790.378,0,0,No Data,No Data
1179033821,2007-05-10T77:23:41Z,28.274431,86.615218,5142,1790.922,0,0,No Data,No Data
1179034002,2007-05-10T77:26:42Z,28.269009,86.610611,5126,1791.676,0,0,No Data,No Data
1179034137,2007-05-10T77:28:57Z,28.265128,86.606936,5067,1792.239,0,0,No Data,No Data
1179034181,2007-05-10T77:29:41Z,28.263510,86.606954,5095,1792.419,0,0,No Data,No Data
1179034289,2007-05-10T77:31:29Z,28.259468,86.607001,5125,1792.869,0,0,No Data,No Data
1179034506,2007-05-10T77:35:06Z,28.251398,86.607987,5188,1793.773,0,0,No Data,No Data
1179034537,2007-05-10T77:35:37Z,28.250559,86.608920,5210,1793.904,0,0,No Data,No Data
1179034647,2007-05-10T77:37:27Z,28.246526,86.609864,5085,1794.362,0,0,No Data,No Data
1179034798,2007-05-10T77:39:58Z,28.240939,86.610781,5182,1794.99,0,0,No Data,No Data
1179034906,2007-05-10T77:41:46Z,28.236900,86.610831,5307,1795.44,0,0,No Data,No Data
1179035018,2007-05-10T77:43:38Z,28.232701,86.611008,5368,1795.908,0,0,No Data,No Data
1179035108,2007-05-10T77:45:08Z,28.229346,86.611149,5416,1796.282,0,0,No Data,No Data
1179035197,2007-05-10T77:46:37Z,28.225996,86.611290,5501,1796.655,0,0,No Data,No Data
1179035305,2007-05-10T77:48:25Z,28.221980,86.611331,5456,1797.102,0,0,No Data,No Data
1179035512,2007-05-10T77:51:52Z,28.214212,86.611195,5430,1797.967,0,0,No Data,No Data
1179035690,2007-05-10T77:54:50Z,28.207559,86.611457,5453,1798.708,0,0,No Data,No Data
1179035929,2007-05-10T77:58:49Z,28.198634,86.611640,5661,1799.702,0,0,No Data,No Data
1179036181,2007-05-10T78:03:01Z,28.189163,86.611613,5606,1800.756,0,0,No Data,No Data
1179036398,2007-05-10T78:06:38Z,28.181066,86.611781,5836,1801.658,0,0,No Data,No Data
1179036586,2007-05-10T78:09:46Z,28.174084,86.610751,5669,1802.442,0,0,No Data,No Data
1179036776,2007-05-10T78:12:56Z,28.167011,86.609806,5521,1803.235,0,0,No Data,No Data
1179036945,2007-05-10T78:15:45Z,28.160778,86.608807,5652,1803.936,0,0,No Data,No Data
1179037122,2007-05-10T78:18:42Z,28.154150,86.609118,5666,1804.674,0,0,No Data,No Data
1179037297,2007-05-10T78:21:37Z,28.147644,86.608420,5778,1805.402,0,0,No Data,No Data
1179037405,2007-05-10T78:23:25Z,28.143582,86.608545,6011,1805.854,0,0,No Data,No Data
1179037536,2007-05-10T78:25:36Z,28.138736,86.607775,5908,1806.399,0,0,No Data,No Data
1179037686,2007-05-10T78:28:06Z,28.133124,86.607878,5899,1807.024,0,0,No Data,No Data
1179037901,2007-05-10T78:31:41Z,28.125108,86.607142,6149,1807.919,0,0,No Data,No Data
1179038059,2007-05-10T78:34:19Z,28.119219,86.606613,5748,1808.577,0,0,No Data,No Data
1179038160,2007-05-10T78:36:00Z,28.115428,86.606408,5740,1809,0,0,No Data,No Data
1179038269,2007-05-10T78:37:49Z,28.111344,86.606579,5855,1809.455,0,0,No Data,No Data
1179038384,2007-05-10T78:39:44Z,28.107059,86.607034,6139,1809.934,0,0,No Data,No Data
1179038536,2007-05-10T78:42:16Z,28.101376,86.607262,6259,1810.567,0,0,No Data,No Data
1179038703,2007-05-10T78:45:03Z,28.095221,86.606159,6210,1811.261,0,0,No Data,No Data
1179038878,2007-05-10T78:47:58Z,28.088660,86.606543,6373,1811.992,0,0,No Data,No Data
1179038962,2007-05-10T78:49:22Z,28.085511,86.606543,6304,1812.343,0,0,No Data,No Data
1179039089,2007-05-10T78:51:29Z,28.080789,86.606543,6432,1812.869,0,0,No Data,No Data
1179039195,2007-05-10T78:53:15Z,28.076815,86.606606,6600,1813.311,0,0,No Data,No Data
1179039428,2007-05-10T78:57:08Z,28.068068,86.606766,6400,1814.285,0,0,No Data,No Data
1179039572,2007-05-10T78:59:32Z,28.062678,86.606565,6062,1814.885,0,0,No Data,No Data
1179039715,2007-05-10T79:01:55Z,28.057526,86.605010,5579,1815.479,0,0,No Data,No Data
1179039814,2007-05-10T79:03:34Z,28.053869,86.604454,5411,1815.89,0,0,No Data,No Data
1179040022,2007-05-10T79:07:02Z,28.046085,86.604204,5652,1816.757,0,0,No Data,No Data
1179040233,2007-05-10T79:10:33Z,28.038166,86.604219,5679,1817.639,0,0,No Data,No Data
1179040463,2007-05-10T79:14:23Z,28.029566,86.603971,5610,1818.597,0,0,No Data,No Data
1179040569,2007-05-10T79:16:09Z,28.025610,86.603963,5625,1819.037,0,0,No Data,No Data
1179040697,2007-05-10T79:18:17Z,28.020834,86.604026,5435,1819.569,0,0,No Data,No Data
1179040863,2007-05-10T79:21:03Z,28.014604,86.603738,5304,1820.263,0,0,No Data,No Data
1179040988,2007-05-10T79:23:08Z,28.009953,86.603430,5210,1820.782,0,0,No Data,No Data
1179041154,2007-05-10T79:25:54Z,28.003727,86.603039,4937,1821.476,0,0,No Data,No Data
1179041281,2007-05-10T79:28:01Z,27.999003,86.602891,4898,1822.002,0,0,No Data,No Data
1179041435,2007-05-10T79:30:35Z,27.993439,86.601093,4907,1822.646,0,0,No Data,No Data
1179041605,2007-05-10T79:33:25Z,27.987069,86.601132,4957,1823.355,0,0,No Data,No Data
1179041797,2007-05-10T79:36:37Z,27.979883,86.601275,5032,1824.155,0,0,No Data,No Data
1179041946,2007-05-10T79:39:06Z,27.974332,86.601222,5150,1824.773,0,0,No Data,No Data
1179042094,2007-05-10T79:41:34Z,27.968778,86.601177,5102,1825.391,0,0,No Data,No Data
1179042264,2007-05-10T79:44:24Z,27.962409,86.601265,5043,1826.1,0,0,No Data,No Data
1179042413,2007-05-10T79:46:53Z,27.956834,86.601384,4901,1826.721,0,0,No Data,No Data
1179042645,2007-05-10T79:50:45Z,27.948181,86.600480,4568,1827.688,0,0,No Data,No Data
1179042815,2007-05-10T79:53:35Z,27.941809,86.600468,4623,1828.397,0,0,No Data,No Data
1179042923,2007-05-10T79:55:23Z,27.937806,86.600883,4968,1828.844,0,0,No Data,No Data
1179043029,2007-05-10T79:57:09Z,27.933818,86.601242,5115,1829.289,0,0,No Data,No Data
1179043220,2007-05-10T80:00:20Z,27.926670,86.601520,5007,1830.085,0,0,No Data,No Data
1179043411,2007-05-10T80:03:31Z,27.919538,86.601757,5794,1830.879,0,0,No Data,No Data
1179043601,2007-05-10T80:06:41Z,27.912438,86.602339,5708,1831.671,0,0,No Data,No Data
1179043794,2007-05-10T80:09:54Z,27.905258,86.601555,5107,1832.474,0,0,No Data,No Data
1179043879,2007-05-10T80:11:19Z,27.902060,86.601280,4937,1832.831,0,0,No Data,No Data
1179044007,2007-05-10T80:13:27Z,27.897282,86.601152,5015,1833.363,0,0,No Data,No Data
1179044178,2007-05-10T80:16:18Z,27.890905,86.600981,4843,1834.073,0,0,No Data,No Data
1179044370,2007-05-10T80:19:30Z,27.883720,86.600782,4755,1834.873,0,0,No Data,No Data
1179044455,2007-05-10T80:20:55Z,27.880517,86.600661,4730,1835.23,0,0,No Data,No Data
1179044606,2007-05-10T80:23:26Z,27.874875,86.600304,4574,1835.859,0,0,No Data,No Data
1179044649,2007-05-10T80:24:09Z,27.873260,86.600202,4471,1836.039,0,0,No Data,No Data
1179044844,2007-05-10T80:27:24Z,27.866003,86.599848,4320,1836.848,0,0,No Data,No Data
1179045053,2007-05-10T80:30:53Z,27.858164,86.600370,4563,1837.722,0,0,No Data,No Data
1179045182,2007-05-10T80:33:02Z,27.853480,86.601597,4616,1838.257,0,0,No Data,No Data
1179045307,2007-05-10T80:35:07Z,27.848802,86.601899,4844,1838.779,0,0,No Data,No Data
1179045518,2007-05-10T80:38:38Z,27.840957,86.603083,5078,1839.66,0,0,No Data,No Data
1179045716,2007-05-10T80:41:56Z,27.833582,86.602450,4656,1840.483,0,0,No Data,No Data
1179045913,2007-05-10T80:45:13Z,27.826202,86.601897,4369,1841.306,0,0,No Data,No Data
1179045999,2007-05-10T80:46:39Z,27.822983,86.601821,4357,1841.664,0,0,No Data,No Data
1179046106,2007-05-10T80:48:26Z,27.819001,86.601830,4482,1842.107,0,0,No Data,No Data
1179046212,2007-05-10T80:50:12Z,27.815172,86.603082,4648,1842.551,0,0,No Data,No Data
1179046923,2007-05-10T81:02:03Z,27.792057,86.617933,5153,1845.511,0,0,No Data,No Data
1179047134,2007-05-10T81:05:34Z,27.785454,86.612985,5125,1846.393,0,0,No Data,No Data
1179047355,2007-05-10T81:09:15Z,27.778030,86.608920,4832,1847.311,0,0,No Data,No Data
1179047666,2007-05-10T81:14:26Z,27.766949,86.604808,5696,1848.609,0,0,No Data,No Data
1179047859,2007-05-10T81:17:39Z,27.759750,86.604057,5944,1849.414,0,0,No Data,No Data
1179048013,2007-05-10T81:20:13Z,27.754086,86.602941,6084,1850.054,0,0,No Data,No Data
1179048103,2007-05-10T81:21:43Z,27.750721,86.602635,5658,1850.43,0,0,No Data,No Data
1179048249,2007-05-10T81:24:09Z,27.745327,86.601719,5301,1851.037,0,0,No Data,No Data
1179048377,2007-05-10T81:26:17Z,27.740521,86.601640,5342,1851.572,0,0,No Data,No Data
1179048500,2007-05-10T81:28:20Z,27.735941,86.601860,5380,1852.082,0,0,No Data,No Data
1179048639,2007-05-10T81:30:39Z,27.730746,86.601284,5262,1852.663,0,0,No Data,No Data
1179048796,2007-05-10T81:33:16Z,27.724877,86.600885,5049,1853.317,0,0,No Data,No Data
1179049021,2007-05-10T81:37:01Z,27.716495,86.600353,4690,1854.252,0,0,No Data,No Data
1179049149,2007-05-10T81:39:09Z,27.711687,86.600311,4620,1854.787,0,0,No Data,No Data
1179049234,2007-05-10T81:40:34Z,27.708497,86.600301,4625,1855.142,0,0,No Data,No Data
1179049362,2007-05-10T81:42:42Z,27.703711,86.600285,4595,1855.675,0,0,No Data,No Data
1179049575,2007-05-10T81:46:15Z,27.695733,86.600259,4788,1856.563,0,0,No Data,No Data
1179049771,2007-05-10T81:49:31Z,27.688384,86.600059,4500,1857.381,0,0,No Data,No Data
1179049972,2007-05-10T81:52:52Z,27.680899,86.599730,4474,1858.215,0,0,No Data,No Data
1179050147,2007-05-10T81:55:47Z,27.674351,86.599559,4358,1858.944,0,0,No Data,No Data
1179050306,2007-05-10T81:58:26Z,27.668381,86.599181,4234,1859.61,0,0,No Data,No Data
1179050513,2007-05-10T82:01:53Z,27.660672,86.598686,3941,1860.47,0,0,No Data,No Data
1179050738,2007-05-10T82:05:38Z,27.652261,86.598310,3678,1861.407,0,0,No Data,No Data
1179050915,2007-05-10T82:08:35Z,27.645813,86.596463,3756,1862.147,0,0,No Data,No Data
1179051122,2007-05-10T82:12:02Z,27.638071,86.595996,3609,1863.01,0,0,No Data,No Data
1179051300,2007-05-10T82:15:00Z,27.631503,86.594961,3582,1863.748,0,0,No Data,No Data
1179051411,2007-05-10T82:16:51Z,27.627328,86.594825,3486,1864.213,0,0,No Data,No Data
1179051545,2007-05-10T82:19:05Z,27.622314,86.594664,3305,1864.771,0,0,No Data,No Data
1179051704,2007-05-10T82:21:44Z,27.616396,86.595334,3176,1865.433,0,0,No Data,No Data
1179051796,2007-05-10T82:23:16Z,27.613930,86.598023,3170,1865.815,0,0,No Data,No Data
1179051889,2007-05-10T82:24:49Z,27.611226,86.600525,3038,1866.204,0,0,No Data,No Data
1179052032,2007-05-10T82:27:12Z,27.608285,86.605587,2814,1866.801,0,0,No Data,No Data
1179052133,2007-05-10T82:28:53Z,27.608983,86.609766,3010,1867.221,0,0,No Data,No Data
1179052362,2007-05-10T82:32:42Z,27.609317,86.619440,2920,1868.176,0,0,No Data,No Data
1179052464,2007-05-10T82:34:24Z,27.608904,86.623705,2642,1868.599,0,0,No Data,No Data
1179052536,2007-05-10T82:35:36Z,27.611149,86.625406,2553,1868.9,0,0,No Data,No Data
1179052846,2007-05-10T82:40:46Z,27.622732,86.626209,3170,1870.192,0,0,No Data,No Data
1179053105,2007-05-10T82:45:05Z,27.632416,86.626844,3360,1871.272,0,0,No Data,No Data
1179053494,2007-05-10T82:51:34Z,27.646933,86.627545,3796,1872.89,0,0,No Data,No Data
1179053769,2007-05-10T82:56:09Z,27.657227,86.627214,4279,1874.037,0,0,No Data,No Data
1179054024,2007-05-10T83:00:24Z,27.666781,86.627194,4277,1875.101,0,0,No Data,No Data
1179054196,2007-05-10T83:03:16Z,27.673209,86.627231,4198,1875.817,0,0,No Data,No Data
1179054355,2007-05-10T83:05:55Z,27.679145,86.627546,4447,1876.479,0,0,No Data,No Data
1179054604,2007-05-10T83:10:04Z,27.688458,86.628057,4574,1877.517,0,0,No Data,No Data
1179054782,2007-05-10T83:13:02Z,27.695114,86.628339,4772,1878.259,0,0,No Data,No Data
1179055009,2007-05-10T83:16:49Z,27.703605,86.628884,5192,1879.206,0,0,No Data,No Data
1179055257,2007-05-10T83:20:57Z,27.712841,86.629422,5396,1880.236,0,0,No Data,No Data
1179055379,2007-05-10T83:22:59Z,27.717398,86.629222,5486,1880.744,0,0,No Data,No Data
1179055675,2007-05-10T83:27:55Z,27.728470,86.629211,5360,1881.977,0,0,No Data,No Data
1179055950,2007-05-10T83:32:30Z,27.738778,86.629230,5186,1883.125,0,0,No Data,No Data
1179056133,2007-05-10T83:35:33Z,27.745624,86.628886,4838,1883.888,0,0,No Data,No Data
1179056313,2007-05-10T83:38:33Z,27.752346,86.628354,4485,1884.638,0,0,No Data,No Data
1179056635,2007-05-10T83:43:55Z,27.764401,86.628534,4624,1885.98,0,0,No Data,No Data
1179056806,2007-05-10T83:46:46Z,27.770782,86.628569,4805,1886.69,0,0,No Data,No Data
1179056935,2007-05-10T83:48:55Z,27.775618,86.628672,5022,1887.229,0,0,No Data,No Data
1179057086,2007-05-10T83:51:26Z,27.781287,86.628840,4987,1887.86,0,0,No Data,No Data
1179057261,2007-05-10T83:54:21Z,27.787819,86.629135,5194,1888.588,0,0,No Data,No Data
1179057484,2007-05-10T83:58:04Z,27.796135,86.629799,5680,1889.516,0,0,No Data,No Data
1179057597,2007-05-10T83:59:57Z,27.800347,86.630256,5960,1889.987,0,0,No Data,No Data
1179057771,2007-05-10T84:02:51Z,27.806790,86.629037,5022,1890.714,0,0,No Data,No Data
1179058138,2007-05-10T84:08:58Z,27.820333,86.626579,4158,1892.241,0,0,No Data,No Data
1179058465,2007-05-10T84:14:25Z,27.832594,86.626341,4710,1893.606,0,0,No Data,No Data
1179058659,2007-05-10T84:17:39Z,27.839805,86.625546,4701,1894.413,0,0,No Data,No Data
1179058940,2007-05-10T84:22:20Z,27.850202,86.623872,4571,1895.582,0,0,No Data,No Data
1179059169,2007-05-10T84:26:09Z,27.858767,86.623225,4360,1896.538,0,0,No Data,No Data
1179059362,2007-05-10T84:29:22Z,27.865994,86.623386,4196,1897.343,0,0,No Data,No Data
1179059580,2007-05-10T84:33:00Z,27.874103,86.623958,4831,1898.248,0,0,No Data,No Data
1179059792,2007-05-10T84:36:32Z,27.882067,86.623983,4579,1899.135,0,0,No Data,No Data
1179059984,2007-05-10T84:39:44Z,27.889221,86.623926,4799,1899.932,0,0,No Data,No Data
1179060154,2007-05-10T84:42:34Z,27.895581,86.623851,4870,1900.64,0,0,No Data,No Data
1179060303,2007-05-10T84:45:03Z,27.901154,86.623831,5281,1901.261,0,0,No Data,No Data
1179060473,2007-05-10T84:47:53Z,27.907528,86.623831,4550,1901.971,0,0,No Data,No Data
1179060707,2007-05-10T84:51:47Z,27.916283,86.623665,4444,1902.946,0,0,No Data,No Data
1179060899,2007-05-10T84:54:59Z,27.923458,86.623552,4385,1903.745,0,0,No Data,No Data
1179061155,2007-05-10T84:59:15Z,27.933026,86.623775,4479,1904.811,0,0,No Data,No Data
1179061346,2007-05-10T85:02:26Z,27.940182,86.624062,4763,1905.608,0,0,No Data,No Data
1179061582,2007-05-10T85:06:22Z,27.948912,86.622558,4852,1906.591,0,0,No Data,No Data
1179062496,2007-05-10T85:21:36Z,27.983050,86.620127,5003,1910.399,0,0,No Data,No Data
1179062920,2007-05-10T85:28:40Z,27.998922,86.619299,4993,1912.168,0,0,No Data,No Data
1179063172,2007-05-10T85:32:52Z,28.008330,86.619657,5191,1913.216,0,0,No Data,No Data
1179063385,2007-05-10T85:36:25Z,28.016291,86.619585,5281,1914.102,0,0,No Data,No Data
1179063532,2007-05-10T85:38:52Z,28.021820,86.619652,5198,1914.718,0,0,No Data,No Data
1179063870,2007-05-10T85:44:30Z,28.034446,86.619805,5263,1916.124,0,0,No Data,No Data
1179064183,2007-05-10T85:49:43Z,28.046166,86.620146,5415,1917.429,0,0,No Data,No Data
1179064394,2007-05-10T85:53:14Z,28.054051,86.620210,5512,1918.307,0,0,No Data,No Data
1179064658,2007-05-10T85:57:38Z,28.063906,86.620948,5655,1919.407,0,0,No Data,No Data
1179064931,2007-05-10T86:02:11Z,28.074066,86.622331,6780,1920.546,0,0,No Data,No Data
1179065243,2007-05-10T86:07:23Z,28.085700,86.621401,6062,1921.845,0,0,No Data,No Data
1179065579,2007-05-10T86:12:59Z,28.098266,86.621461,5956,1923.244,0,0,No Data,No Data
1179065872,2007-05-10T86:17:52Z,28.109229,86.621551,6197,1924.465,0,0,No Data,No Data
1179066116,2007-05-10T86:21:56Z,28.118316,86.622832,5884,1925.485,0,0,No Data,No Data
1179066406,2007-05-10T86:26:46Z,28.129095,86.624037,6127,1926.691,0,0,No Data,No Data
1179066633,2007-05-10T86:30:33Z,28.137547,86.625169,6074,1927.639,0,0,No Data,No Data
1179066885,2007-05-10T86:34:45Z,28.146977,86.625198,6165,1928.689,0,0,No Data,No Data
1179067271,2007-05-10T86:41:11Z,28.161374,86.624232,5624,1930.295,0,0,No Data,No Data
1179067293,2007-05-10T86:41:33Z,28.162195,86.624203,5669,1930.386,0,0,No Data,No Data
1179067556,2007-05-10T86:45:56Z,28.172037,86.624618,5811,1931.482,0,0,No Data,No Data
1179067803,2007-05-10T86:50:03Z,28.181303,86.624811,5999,1932.514,0,0,No Data,No Data
1179068150,2007-05-10T86:55:50Z,28.194263,86.624537,5998,1933.957,0,0,No Data,No Data
1179068328,2007-05-10T86:58:48Z,28.200923,86.624261,5655,1934.699,0,0,No Data,No Data
1179068464,2007-05-10T87:01:04Z,28.206003,86.623993,5584,1935.265,0,0,No Data,No Data
1179068633,2007-05-10T87:03:53Z,28.212354,86.623986,5545,1935.972,0,0,No Data,No Data
1179068866,2007-05-10T87:07:46Z,28.221068,86.623992,5592,1936.942,0,0,No Data,No Data
1179069041,2007-05-10T87:10:41Z,28.227567,86.624772,5414,1937.67,0,0,No Data,No Data
1179069220,2007-05-10T87:13:40Z,28.234130,86.626411,5375,1938.418,0,0,No Data,No Data
1179069372,2007-05-10T87:16:12Z,28.239550,86.628307,5342,1939.049,0,0,No Data,No Data
1179069537,2007-05-10T87:18:57Z,28.245651,86.629380,5496,1939.736,0,0,No Data,No Data
1179069768,2007-05-10T87:22:48Z,28.254260,86.630357,5641,1940.699,0,0,No Data,No Data
1179070005,2007-05-10T87:26:45Z,28.263091,86.631185,5498,1941.686,0,0,No Data,No Data
1179070134,2007-05-10T87:28:54Z,28.267940,86.631128,5422,1942.226,0,0,No Data,No Data
1179070248,2007-05-10T87:30:48Z,28.271863,86.632954,5612,1942.698,0,0,No Data,No Data
1179070466,2007-05-10T87:34:26Z,28.280055,86.632796,5462,1943.61,0,0,No Data,No Data
1179070699,2007-05-10T87:38:19Z,28.288190,86.636280,5273,1944.578,0,0,No Data,No Data
1179070828,2007-05-10T87:40:28Z,28.287363,86.641697,5296,1945.117,0,0,No Data,No Data
1179070936,2007-05-10T87:42:16Z,28.287246,86.646262,5439,1945.565,0,0,No Data,No Data
1179071023,2007-05-10T87:43:43Z,28.287058,86.649965,5542,1945.929,0,0,No Data,No Data
1179071098,2007-05-10T87:44:58Z,28.285915,86.652854,5644,1946.24,0,0,No Data,No Data
1179071227,2007-05-10T87:47:07Z,28.281092,86.652887,5641,1946.777,0,0,No Data,No Data
1179071394,2007-05-10T87:49:54Z,28.275755,86.649171,5518,1947.474,0,0,No Data,No Data
1179071525,2007-05-10T87:52:05Z,28.270849,86.649254,5586,1948.02,0,0,No Data,No Data
1179071704,2007-05-10T87:55:04Z,28.264307,86.647576,5840,1948.767,0,0,No Data,No Data
1179071791,2007-05-10T87:56:31Z,28.261046,86.647630,5787,1949.13,0,0,No Data,No Data
1179071878,2007-05-10T87:57:58Z,28.257801,86.647676,5706,1949.491,0,0,No Data,No Data
1179071985,2007-05-10T87:59:45Z,28.253786,86.647708,5672,1949.938,0,0,No Data,No Data
1179072156,2007-05-10T88:02:36Z,28.247402,86.647737,5844,1950.649,0,0,No Data,No Data
1179072282,2007-05-10T88:04:42Z,28.242694,86.647709,5803,1951.173,0,0,No Data,No Data
1179072465,2007-05-10T88:07:45Z,28.235844,86.647524,5562,1951.936,0,0,No Data,No Data
1179072659,2007-05-10T88:10:59Z,28.228578,86.647613,5791,1952.745,0,0,No Data,No Data
1179073026,2007-05-10T88:17:06Z,28.214950,86.649516,5663,1954.274,0,0,No Data,No Data
1179073313,2007-05-10T88:21:53Z,28.204217,86.649836,6085,1955.469,0,0,No Data,No Data
1179073594,2007-05-10T88:26:34Z,28.193691,86.650024,6103,1956.641,0,0,No Data,No Data
1179073671,2007-05-10T88:27:51Z,28.190801,86.649821,5961,1956.963,0,0,No Data,No Data
1179073843,2007-05-10T88:30:43Z,28.184423,86.650758,5971,1957.679,0,0,No Data,No Data
1179073949,2007-05-10T88:32:29Z,28.180442,86.650782,5999,1958.122,0,0,No Data,No Data
1179074082,2007-05-10T88:34:42Z,28.175472,86.650967,6063,1958.676,0,0,No Data,No Data
1179074150,2007-05-10T88:35:50Z,28.172925,86.651112,6109,1958.96,0,0,No Data,No Data
1179074241,2007-05-10T88:37:21Z,28.169535,86.651306,6374,1959.338,0,0,No Data,No Data
1179074377,2007-05-10T88:39:37Z,28.164444,86.651612,6578,1959.905,0,0,No Data,No Data
1179074513,2007-05-10T88:41:53Z,28.159374,86.651239,6464,1960.471,0,0,No Data,No Data
1179074666,2007-05-10T88:44:26Z,28.153679,86.650702,6186,1961.107,0,0,No Data,No Data
1179074750,2007-05-10T88:45:50Z,28.150645,86.649696,6000,1961.459,0,0,No Data,No Data
1179074941,2007-05-10T88:49:01Z,28.143568,86.648771,5859,1962.252,0,0,No Data,No Data
1179075050,2007-05-10T88:50:50Z,28.139465,86.648914,6038,1962.709,0,0,No Data,No Data
1179075220,2007-05-10T88:53:40Z,28.133150,86.649681,6595,1963.416,0,0,No Data,No Data
1179075413,2007-05-10T88:56:53Z,28.125916,86.649838,6563,1964.221,0,0,No Data,No Data
1179075517,2007-05-10T88:58:37Z,28.122027,86.649796,6495,1964.654,0,0,No Data,No Data
1179075617,2007-05-10T89:00:17Z,28.118301,86.649580,6445,1965.069,0,0,No Data,No Data
1179075783,2007-05-10T89:03:03Z,28.112114,86.650314,6890,1965.762,0,0,No Data,No Data
1179075992,2007-05-10T89:06:32Z,28.104310,86.651156,7403,1966.635,0,0,No Data,No Data
1179076249,2007-05-10T89:10:49Z,28.094704,86.651440,7696,1967.705,0,0,No Data,No Data
1179076364,2007-05-10T89:12:44Z,28.090440,86.650938,7130,1968.182,0,0,No Data,No Data
1179076517,2007-05-10T89:15:17Z,28.084749,86.650232,6524,1968.819,0,0,No Data,No Data
1179076732,2007-05-10T89:18:52Z,28.076707,86.650502,7128,1969.715,0,0,No Data,No Data
1179076981,2007-05-10T89:23:01Z,28.067356,86.650444,7017,1970.756,0,0,No Data,No Data
1179077137,2007-05-10T89:25:37Z,28.061559,86.649752,6536,1971.405,0,0,No Data,No Data
1179077195,2007-05-10T89:26:35Z,28.059421,86.649422,6298,1971.645,0,0,No Data,No Data
1179077311,2007-05-10T89:28:31Z,28.055124,86.648758,5944,1972.128,0,0,No Data,No Data
1179077452,2007-05-10T89:30:52Z,28.049832,86.648377,5702,1972.718,0,0,No Data,No Data
1179077576,2007-05-10T89:32:56Z,28.045198,86.648190,5594,1973.234,0,0,No Data,No Data
